gene,log2FC,pvalue,padj,mean_tumor,mean_normal,baseMean,regulation
GENE_07715,0.05227938335616056,0.40267673730779435,0.9869593401372023,5.555232696597201,5.502953313241041,5.529093004919121,NS
GENE_07716,0.029359500102815517,0.5096380264240353,0.9906007871464777,5.5597379256447255,5.53037842554191,5.545058175593318,NS
GENE_07717,-0.04559437976695335,0.3884996039428694,0.9869593401372023,5.551036865786091,5.596631245553044,5.573834055669567,NS
GENE_07718,0.03668575784965533,0.45931061641013243,0.9869593401372023,5.5824071292898525,5.545721371440197,5.564064250365025,NS
GENE_07719,0.04813692464740882,0.3411189379959507,0.9869593401372023,5.54127124070521,5.493134316057801,5.517202778381505,NS
GENE_07720,0.007942515963972774,0.8688637039079418,0.9930824710646935,5.543275041750969,5.5353325257869965,5.5393037837689825,NS
GENE_07721,0.015973259145313,0.7931442766037801,0.9921732246245829,5.55688416315245,5.540910904007137,5.548897533579794,NS
GENE_07722,-0.0858748415929469,0.04950761186917434,0.8975385806403693,5.530096475622532,5.615971317215479,5.573033896419005,NS
GENE_07723,0.05392948004283138,0.37578716597854506,0.9869593401372023,5.57104480798062,5.5171153279377885,5.544080067959204,NS
GENE_07724,0.05003241797572855,0.3723232041793641,0.9869593401372023,5.56009390305531,5.510061485079581,5.5350776940674455,NS
GENE_07725,0.028840530636662365,0.49305175866793477,0.9895423370512599,5.585779376152732,5.556938845516069,5.5713591108344005,NS
GENE_07726,-0.035464421651904665,0.5337464207167724,0.9906007871464777,5.553462732228633,5.588927153880538,5.571194943054586,NS
GENE_07727,-0.10328908259427205,0.048569942535546626,0.8975385806403693,5.542979553151501,5.646268635745773,5.594624094448637,NS
GENE_07728,0.049827520278640236,0.32650518506135046,0.9869593401372023,5.526098664891718,5.476271144613078,5.501184904752398,NS
GENE_07729,0.06759079913940536,0.20032836906547627,0.9793134975825003,5.54418500014972,5.476594201010315,5.510389600580018,NS
GENE_07730,0.057133840337835196,0.2553643226043967,0.9869593401372023,5.575857900439953,5.518724060102118,5.547290980271035,NS
GENE_07731,0.058616988228478384,0.29928454312483055,0.9869593401372023,5.550517770961999,5.491900782733521,5.52120927684776,NS
GENE_07732,-0.06159853939584714,0.256944534886218,0.9869593401372023,5.575073200464633,5.63667173986048,5.605872470162557,NS
GENE_07733,0.0942277610491713,0.12572170576535466,0.9604794630325862,5.596977319804807,5.502749558755636,5.549863439280221,NS
GENE_07734,-0.08328017370863616,0.0383150296323083,0.8721583348646612,5.548485589359078,5.6317657630677145,5.590125676213397,NS
GENE_07735,0.019827221983719667,0.6908667613288487,0.9906007871464777,5.570295663660371,5.550468441676651,5.560382052668511,NS
GENE_07736,0.005223574848574941,0.9119622826058503,0.994294140420419,5.598179852249171,5.592956277400596,5.595568064824883,NS
GENE_07737,-0.015273714862209076,0.7179273800453525,0.9906007871464777,5.556421462011139,5.571695176873348,5.5640583194422435,NS
GENE_07738,0.018071128996904662,0.7656027462953665,0.991262985535964,5.5382094376919335,5.520138308695029,5.529173873193481,NS
GENE_07739,-0.05573236439321416,0.20541381105153608,0.9819741088303625,5.540950485167785,5.596682849560999,5.568816667364391,NS
GENE_07740,-0.02372678219734059,0.6630196289453198,0.9906007871464777,5.52533666690169,5.54906344909903,5.53720005800036,NS
GENE_07741,0.03384237257529499,0.4601051672834706,0.9869593401372023,5.563713822242937,5.529871449667642,5.546792635955289,NS
GENE_07742,-0.05784716298635839,0.2817600573319677,0.9869593401372023,5.560457945179999,5.618305108166357,5.5893815266731774,NS
GENE_07743,0.08105809986008428,0.12287632681852066,0.958278917685712,5.556460593655306,5.4754024937952215,5.515931543725264,NS
GENE_07744,-0.028025718327961968,0.5892917426610995,0.9906007871464777,5.567896971134198,5.59592268946216,5.581909830298179,NS
GENE_07745,0.015727007604554366,0.7178064780440825,0.9906007871464777,5.577717108376282,5.561990100771728,5.569853604574005,NS
GENE_07746,-0.027632772545818973,0.5931474194373473,0.9906007871464777,5.556615829365509,5.5842486019113275,5.570432215638418,NS
GENE_07747,0.018758538371644207,0.7336278663206529,0.9906007871464777,5.5424951572592756,5.523736618887631,5.5331158880734534,NS
GENE_07748,0.03385480042619626,0.5250086346559713,0.9906007871464777,5.576672437705031,5.5428176372788345,5.559745037491933,NS
GENE_07749,-0.048428515301818464,0.239365557806444,0.9869593401372023,5.592260038430836,5.640688553732654,5.616474296081745,NS
GENE_07750,-0.044431415374726946,0.41092126851542776,0.9869593401372023,5.540007387677799,5.584438803052526,5.562223095365162,NS
GENE_07751,-0.12007621940707036,0.01815241322670293,0.7661285499421239,5.535717024801436,5.655793244208506,5.595755134504971,NS
GENE_07752,0.020805025814889966,0.6836561263459435,0.9906007871464777,5.539163250255801,5.518358224440911,5.528760737348357,NS
GENE_07753,0.0419900983217012,0.41844029788341514,0.9869593401372023,5.562241790126606,5.520251691804905,5.5412467409657555,NS
GENE_07754,0.08129152286362729,0.10659815438102509,0.9529183266789675,5.563554693476851,5.482263170613224,5.522908932045038,NS
GENE_07755,-0.029397001113094845,0.530348381817985,0.9906007871464777,5.530684567034439,5.560081568147534,5.545383067590986,NS
GENE_07756,-0.024454060685179968,0.6123766727429701,0.9906007871464777,5.559463449618484,5.583917510303664,5.571690479961074,NS
GENE_07757,0.06806553080036881,0.2791839032712773,0.9869593401372023,5.5444904632068335,5.476424932406465,5.510457697806649,NS
GENE_07758,0.03727133401959204,0.478049766372693,0.9870230653993868,5.5988230173933236,5.5615516833737315,5.580187350383527,NS
GENE_07759,0.026078401045212196,0.5836489704649311,0.9906007871464777,5.560979180864258,5.534900779819046,5.547939980341653,NS
GENE_07760,-0.07219220564928275,0.1630468776558108,0.969805762381504,5.550988328426792,5.6231805340760745,5.587084431251434,NS
GENE_07761,-0.061513353635231915,0.24470161674190472,0.9869593401372023,5.553497948804964,5.6150113024401955,5.584254625622579,NS
GENE_07762,-0.06627124548736063,0.1786259094697115,0.969805762381504,5.559322727347721,5.625593972835081,5.592458350091401,NS
GENE_07763,-0.06928595073228738,0.13108325654836006,0.9605097747713952,5.546841448229196,5.616127398961483,5.58148442359534,NS
GENE_07764,-0.0006924502880645278,0.9888856049879857,0.9997733431489237,5.561660292098123,5.562352742386188,5.562006517242155,NS
GENE_07765,0.019975647571889965,0.7329522408490718,0.9906007871464777,5.570742044407799,5.550766396835909,5.560754220621854,NS
GENE_07766,0.032879113576858465,0.5181972765922759,0.9906007871464777,5.562612102336784,5.529732988759926,5.546172545548355,NS
GENE_07767,0.06456232471621881,0.19688061418170896,0.9778765801741449,5.570268545990226,5.505706221274007,5.5379873836321165,NS
GENE_07768,-0.02767576497654467,0.5576335036828576,0.9906007871464777,5.541792995030712,5.569468760007257,5.555630877518984,NS
GENE_07769,0.0028092572853122277,0.9526576146115563,0.9990250725366913,5.5272954331019175,5.524486175816605,5.525890804459261,NS
GENE_07770,0.025394245881765087,0.6532540468148273,0.9906007871464777,5.549066562385648,5.523672316503883,5.536369439444766,NS
GENE_07771,0.03994241538940102,0.4784001731288859,0.9870230653993868,5.564671925336074,5.524729509946673,5.544700717641374,NS
GENE_07772,0.06397284263997705,0.21848387463865038,0.9869593401372023,5.572896109091769,5.5089232664517915,5.54090968777178,NS
GENE_07773,0.009860589035522338,0.8442535656121049,0.9921732246245829,5.560643719313853,5.55078313027833,5.5557134247960915,NS
GENE_07774,0.0534696244510835,0.3592532855071434,0.9869593401372023,5.546295533597135,5.492825909146052,5.519560721371594,NS
GENE_07775,0.011650813246772529,0.8214484014342258,0.9921732246245829,5.531668637504452,5.520017824257679,5.525843230881065,NS
GENE_07776,-0.010078731315410039,0.8575462986675499,0.9921732246245829,5.527375112320401,5.537453843635811,5.532414477978106,NS
GENE_07777,-0.014510731895139628,0.785395578420489,0.9921732246245829,5.5381591525004605,5.5526698843956,5.54541451844803,NS
GENE_07778,0.09589428856699289,0.12797265919196704,0.9604794630325862,5.537228929897152,5.441334641330159,5.489281785613656,NS
GENE_07779,-0.05083605796860713,0.376530507777938,0.9869593401372023,5.538188353294683,5.58902441126329,5.563606382278987,NS
GENE_07780,-0.02181823819810358,0.7180200032517116,0.9906007871464777,5.577187112038032,5.599005350236135,5.588096231137083,NS
GENE_07781,0.08061419487552346,0.17871133348065157,0.969805762381504,5.563699195919439,5.483085001043915,5.523392098481677,NS
GENE_07782,0.03418697544168303,0.5745255389117015,0.9906007871464777,5.571172080288569,5.536985104846886,5.554078592567728,NS
GENE_07783,0.08239378696529531,0.1661395228438073,0.969805762381504,5.530577763058368,5.448183976093072,5.4893808695757205,NS
GENE_07784,-0.07062468269928068,0.13085865387237597,0.9605097747713952,5.5379998750566175,5.608624557755898,5.573312216406258,NS
GENE_07785,-0.021564331599025266,0.6860553191911619,0.9906007871464777,5.529584527359715,5.55114885895874,5.5403666931592275,NS
GENE_07786,-0.013992886981726294,0.7940813007527179,0.9921732246245829,5.5430811602711145,5.557074047252841,5.550077603761977,NS
GENE_07787,-0.09018678925335877,0.11175593186674264,0.9530430252008375,5.574530166911639,5.664716956164998,5.619623561538319,NS
GENE_07788,0.015536936145615243,0.7528125835094068,0.9908283687761996,5.569153656686464,5.553616720540849,5.561385188613657,NS
GENE_07789,0.009652208795441375,0.8635621217459891,0.9929018643764642,5.561309988111577,5.551657779316136,5.556483883713856,NS
GENE_07790,0.05879029671755731,0.2734100454075275,0.9869593401372023,5.588523339387474,5.529733042669917,5.559128191028695,NS
GENE_07791,-0.11196516655290445,0.03525640559881164,0.8721583348646612,5.531548040464884,5.643513207017788,5.587530623741336,NS
GENE_07792,-0.021393277633308116,0.6949160885181088,0.9906007871464777,5.533956057987006,5.555349335620314,5.54465269680366,NS
GENE_07793,0.0001537085341407618,0.9977255566265415,0.9997733431489237,5.511994549951277,5.511840841417136,5.511917695684207,NS
GENE_07794,-0.029656050081895202,0.5634380283582068,0.9906007871464777,5.524009541796856,5.553665591878751,5.538837566837803,NS
GENE_07795,0.025734107527799033,0.586372596537814,0.9906007871464777,5.5583022252017384,5.532568117673939,5.545435171437839,NS
GENE_07796,0.04960292273991751,0.39367013970946846,0.9869593401372023,5.580291308255979,5.530688385516061,5.5554898468860205,NS
GENE_07797,0.04193567407182197,0.3489280176300439,0.9869593401372023,5.537824978669722,5.4958893045979,5.51685714163381,NS
GENE_07798,-0.042288570728243435,0.42182949304150325,0.9869593401372023,5.530424435211439,5.572713005939683,5.5515687205755615,NS
GENE_07799,0.04203499027333901,0.3997494763104098,0.9869593401372023,5.598439730223205,5.556404739949866,5.5774222350865355,NS
GENE_07800,-0.007867482784964963,0.8796709434885426,0.994294140420419,5.548258335413756,5.556125818198721,5.5521920768062385,NS
GENE_07801,0.08011406433915624,0.13745595155278045,0.969805762381504,5.563806237278765,5.483692172939609,5.523749205109187,NS
GENE_07802,0.0965560498564626,0.11441115751011052,0.9530430252008375,5.595535452285666,5.498979402429203,5.547257427357435,NS
GENE_07803,0.07103491801432504,0.1652847754358467,0.969805762381504,5.56975176572768,5.498716847713355,5.534234306720517,NS
GENE_07804,0.0406190516773135,0.37722966215709275,0.9869593401372023,5.555817232176569,5.515198180499255,5.535507706337912,NS
GENE_07805,-0.011564616326148247,0.8255958296295675,0.9921732246245829,5.563992881474779,5.5755574978009275,5.569775189637854,NS
GENE_07806,-0.12154201689978272,0.01975349716679906,0.7661285499421239,5.539677899196754,5.661219916096536,5.600448907646645,NS
GENE_07807,0.02897799316299121,0.5777566002201898,0.9906007871464777,5.596607688657823,5.567629695494832,5.582118692076327,NS
GENE_07808,0.003255482354397543,0.9523727605806243,0.9990250725366913,5.556816965043185,5.553561482688788,5.555189223865987,NS
GENE_07809,0.006619458525714883,0.8975914284781605,0.994294140420419,5.531186831688916,5.524567373163201,5.527877102426059,NS
GENE_07810,-0.041113897643956676,0.42711032874335675,0.9869593401372023,5.557499618606636,5.598613516250593,5.578056567428614,NS
GENE_07811,-0.04214729966794639,0.3529690304587169,0.9869593401372023,5.569578481965064,5.611725781633011,5.590652131799038,NS
GENE_07812,-0.015059039015319797,0.7740615341796341,0.991262985535964,5.546336991311314,5.561396030326634,5.553866510818974,NS
GENE_07813,0.14550722569408414,0.010433138515043294,0.6509890224896988,5.570192549614212,5.424685323920128,5.49743893676717,NS
GENE_07814,0.052864761929036774,0.2559760606340273,0.9869593401372023,5.559323240846212,5.5064584789171755,5.532890859881694,NS
GENE_07815,0.027861716425364058,0.6332719869628116,0.9906007871464777,5.552978610371798,5.525116893946434,5.5390477521591155,NS
GENE_07816,-0.0069788741999934345,0.8962013276900032,0.994294140420419,5.534209233944236,5.54118810814423,5.537698671044232,NS
GENE_07817,-0.08875979822716129,0.10052769397661564,0.9470717258346942,5.555102001387577,5.643861799614738,5.599481900501157,NS
GENE_07818,0.0494671458894782,0.30704376879951645,0.9869593401372023,5.5560932286848805,5.506626082795402,5.531359655740141,NS
GENE_07819,0.08754907587955696,0.1439882935071443,0.969805762381504,5.564558264733369,5.477009188853812,5.52078372679359,NS
GENE_07820,0.05040338825251656,0.3603349590755737,0.9869593401372023,5.57008228079642,5.5196788925439035,5.544880586670162,NS
GENE_07821,-0.04595894435304704,0.31216541524242064,0.9869593401372023,5.567267237764146,5.613226182117193,5.59024670994067,NS
GENE_07822,-0.009559447036663116,0.8479878633101461,0.9921732246245829,5.572656904499086,5.582216351535749,5.577436628017417,NS
GENE_07823,0.07215439580834371,0.17970139516467282,0.969805762381504,5.56416922932291,5.492014833514566,5.528092031418738,NS
GENE_07824,-0.024882825758515636,0.5981992759557575,0.9906007871464777,5.555982631041476,5.580865456799992,5.568424043920734,NS
GENE_07825,0.0017416083641190738,0.9745291408629899,0.9997733431489237,5.541522797182693,5.539781188818574,5.540651993000633,NS
GENE_07826,0.006008170095194387,0.8922805589787715,0.994294140420419,5.546639423811846,5.5406312537166515,5.543635338764249,NS
GENE_07827,0.006224971099814347,0.9033311126468793,0.994294140420419,5.569474234692064,5.563249263592249,5.566361749142157,NS
GENE_07828,0.03613328670710647,0.4821329090615262,0.9870230653993868,5.558658225131331,5.522524938424224,5.540591581777777,NS
GENE_07829,0.03728491756688612,0.48282889206080265,0.9870230653993868,5.568094137010235,5.5308092194433485,5.5494516782267915,NS
GENE_07830,0.009749786770347768,0.8547692186123823,0.9921732246245829,5.536198368559799,5.5264485817894515,5.531323475174625,NS
GENE_07831,0.08492306751151535,0.08958706247882749,0.9457290229474435,5.560382622457145,5.47545955494563,5.517921088701387,NS
GENE_07832,0.02335666685304627,0.6851825261297282,0.9906007871464777,5.567527501107159,5.544170834254113,5.555849167680636,NS
GENE_07833,-0.001988432117952854,0.9710871373696259,0.9997733431489237,5.566726996384688,5.568715428502641,5.567721212443664,NS
GENE_07834,0.007621632003426804,0.8823351876746017,0.994294140420419,5.5408053649875475,5.533183732984121,5.5369945489858345,NS
GENE_07835,-0.11052344613627696,0.02569763068237062,0.8119097943627905,5.545102374479106,5.655625820615383,5.600364097547245,NS
GENE_07836,-0.007135940290928566,0.8894472196278311,0.994294140420419,5.564146266446441,5.5712822067373695,5.567714236591906,NS
GENE_07837,0.025709616693572634,0.6498359455987536,0.9906007871464777,5.58764045844402,5.561930841750447,5.574785650097233,NS
GENE_07838,0.009790832256202364,0.8584891650308745,0.9922365404621472,5.579736625372044,5.569945793115842,5.574841209243943,NS
GENE_07839,-0.022690270403754376,0.6872575100687163,0.9906007871464777,5.589387105914834,5.612077376318588,5.600732241116711,NS
GENE_07840,0.03892864776884952,0.48622931392787416,0.9870230653993868,5.552744706055778,5.5138160582869284,5.533280382171354,NS
GENE_07841,0.054721278113701644,0.3239946130007808,0.9869593401372023,5.566050200413744,5.511328922300042,5.538689561356893,NS
GENE_07842,-0.0482711558517952,0.30625424877148605,0.9869593401372023,5.542320859341887,5.590592015193682,5.566456437267784,NS
